,date,PriceUSD,AdrActCnt,AdrBal1in100MCnt,AdrBal1in10BCnt,AdrBal1in10MCnt,AdrBal1in1BCnt,AdrBal1in1MCnt,CapMrktCurUSD,CapRealUSD,DiffLast,DiffMean,FeeMedUSD,FeeTotUSD,FlowInExUSD,FlowOutExUSD,GasUsedTx,GasUsedTxMean,HashRate,RevHashNtv,RevHashRateNtv,RevHashRateUSD,SplyAdrBalUSD1M,TxCnt,TxTfrValMedUSD
932,2018-02-16,939.339457334892,346010,869273,4559917,203859,2730910,43458,91735820453.35371,50877536612.82268,2931779766069504,2991223496430690.0,0.3945225720806546,565089.8361605677,203815390.61065575,233731984.2668689,37933761004,53825.2293751898,206.24948918024,0.001177259208,101.715195602688,95545.09664014136,80007019.98883972,704758,185.78475289658863
933,2018-02-17,975.231806253653,349625,873968,4579358,204128,2746148,43398,95261104088.51808,51186325200.2818,3030779458634654,2973718885372600.0,0.4095973586265342,661956.9163524508,194778288.78950503,220922561.50866783,39190424521,50759.6042904936,207.866862875552,0.001181939141,102.119541805195,99590.22520847587,80258966.64298467,772079,178.54544884123683
934,2018-02-18,915.310905610754,343310,874231,4593649,203979,2753775,43278,89426625174.53333,51161849206.985374,3017428250737052,3003821822312740.0,0.4805382254456458,701260.917640727,188378490.555436,228532515.72634527,39397404811,52106.6283084598,208.065503877202,0.001174411958,101.469193136312,92875.85906119032,79894891.53520153,756092,99.93600120678357
935,2018-02-19,937.840183226184,392016,878475,4612809,204495,2766660,43374,91646911663.5484,50870926336.24459,2974986082614460,2976957671534240.0,0.3938928769549972,615391.2778434944,178169696.29002488,229437313.21818504,39606970101,48814.0881518492,203.290132465259,0.001200366274,103.711646034007,97264.94911922255,79986929.03740618,811384,132.78198117627431
936,2018-02-20,885.553141145529,392070,882663,4631758,205250,2778675,43612,86555428498.61069,50644470570.9637,2913115952388416,2932875069369750.0,0.3719323192811221,660106.3336162308,276059754.5376365,299104574.76503223,41974258562,47327.0949862273,197.342378672173,0.001240601534,107.187972527589,94920.6457648269,79669032.11915885,886897,139.34531126075075
937,2018-02-21,840.667042957335,363398,885072,4648853,205480,2788327,43629,82185564091.98819,50457801546.221,3032257151129896,2911436258045110.0,0.2895425429353653,623193.4463730084,255402082.37075448,258510638.94894248,40847900375,48027.8756772455,197.124985377759,0.001257185019,108.620785675362,91313.91469740932,79432143.91426803,850504,135.87503718683033
938,2018-02-22,807.076898889538,343322,888109,4666040,205920,2795817,43710,78918180399.5776,50035368311.82698,2969104331382500,2981196774998210.0,0.2379650094837825,496126.3206609025,182338654.3211468,210940830.55464637,38837227832,50974.6484506355,202.625037187645,0.001200551209,103.727624450243,83716.16947048089,79146010.71530278,761893,143.73136450172814
939,2018-02-23,855.767194038574,329223,890423,4684224,206218,2807176,43764,83696931263.43636,50179968416.375656,3107111819281184,2967711695062880.0,0.3234799993465809,536062.3137009884,218120742.86043748,204640598.4866478,37993641292,51827.1320776337,203.665814877311,0.001209737021,104.521278636498,89445.88133607966,79503474.63233975,733084,135.72832227368983
940,2018-02-24,834.00284628872,293520,894662,4697782,207219,2816552,44430,81585386457.60806,50295670198.444214,3113108253769922,2974924584558780.0,0.3516155999953243,522744.901952632,151012402.4378509,186110518.5222375,38209721044,52137.7465085466,201.53737514286,0.001212262238,104.739457355248,87353.00555301325,79294139.7812263,732861,92.20082169722157
941,2018-02-25,842.311720046756,294581,898236,4708900,207424,2822149,44303,82415223480.64919,50231064990.85882,3075185341679661,3096446035780250.0,0.3007052840566918,462390.4505215943,118859813.70104413,146115174.79320148,37805621936,54744.5805653782,209.969255002257,0.001144794495,98.9102443786,83313.25807278385,79366784.89209706,690582,92.65428920514316
942,2018-02-26,865.863039158387,368611,897681,4718578,206550,2825238,44140,84737188455.5378,50321015884.49212,3028751546533150,3030533339510270.0,0.2580341125735125,473031.3702134743,300389641.0765537,253892282.9672399,37390627120,50702.3866198931,203.546425678813,0.001187372699,102.589001168497,88828.0243359784,79540633.24304001,737453,99.51504131767386
943,2018-02-27,875.052981881941,355055,901072,4739544,206740,2838290,44042,85654419153.71245,50437874496.94684,2955642429665375,2978767153901980.0,0.2609477996210498,493875.63366530894,231082965.6116398,240746742.35656723,37544709529,54053.5969480969,202.228545186468,0.001200577452,103.729891849556,90769.1511732449,79613126.65008476,694583,102.26010360301731
944,2018-02-28,851.323646405611,373014,904201,4755963,206880,2848153,44000,83349187983.20728,50383935513.46819,3067410641169658,3052568265040560.0,0.3575559314903566,637716.9903813556,200285660.22020304,245880069.99329296,39311462320,54571.3611931679,208.37379102357,0.001184115258,102.307558324711,87096.84360784756,79448466.73878193,720368,111.59186701448225
945,2018-03-01,869.302266803039,342494,903883,4769370,206689,2852133,43854,85127114729.4011,50520295457.66724,3073444934579051,3103058386818540.0,0.3143814261847854,496597.0897536462,185079890.36760283,213103400.75799295,37659753017,55025.6179347286,211.130525144048,0.001148930289,99.267576935459,86293.52965003981,79580360.75852378,684404,122.2756533925912
946,2018-03-02,855.352857685564,355811,904701,4779248,206278,2856485,43675,83778792158.91571,50504352454.81698,3200806297413277,3077244315275460.0,0.3592482002279368,628179.418460304,220277053.4248941,210718625.71360588,39984146273,53694.0672368552,210.19603654477,0.001178869668,101.854339320017,87121.40020505164,79538738.32716691,744666,103.76564789291612
947,2018-03-03,854.387569549971,309915,908057,4797300,206566,2867534,43656,83701705698.64095,50499221736.02233,3237009048289439,3190815355052290.0,0.2515703187936551,434849.41888675897,124238271.7170999,156910747.5520003,37865643700,56225.1099908681,219.709774395719,0.001103348057,95.329272144971,81448.14513490921,79520810.57378757,673465,96.93712104003149
948,2018-03-04,861.13072238457,287392,910585,4809762,206732,2875416,43662,84379723815.92036,50549433983.64342,3129611804964428,3140164441334250.0,0.3616749034015194,476999.07847897126,117756476.11597247,148953514.5392191,38733139576,60215.5950506886,213.812046678849,0.001124549195,97.161050423385,83668.36553873317,79562987.37059818,643241,90.64367710971139
949,2018-03-05,851.608753068381,358287,912657,4822214,207093,2879855,43738,83463995978.24153,50550862845.53328,3078011834105689,3135226015752460.0,0.35767567628872,539892.6103268712,231998248.75919816,220224786.84461167,38797167611,51540.1638924167,213.608645893883,0.001135224843,98.083426396042,83528.70444980737,79501162.2394337,752756,115.85548411320154
950,2018-03-06,812.346192869667,364952,894245,4812642,205804,2862423,43664,79632582119.14807,50394883827.97648,3148136949332844,3118411001962350.0,0.3379947488635259,419246.94642336934,303548472.0998912,204158056.70322588,37310730546,52359.2503217133,212.663251158676,0.001140851503,98.569569846617,80072.61479769977,79297743.72362123,712591,139.9635636049636
951,2018-03-07,751.754232028054,467576,895307,4720987,205808,2764699,43603,73708379000.24466,49979710918.590256,3265630221549410,3194249046485410.0,0.3157367774517826,458662.8376583522,310294849.04475576,250694160.44317073,38469776248,49083.8056285303,218.729463688427,0.001123230364,97.047103432157,72955.57071118795,78946501.30524367,783757,257.0999473535945
952,2018-03-08,699.337428988895,347207,897202,4725168,206386,2763071,43637,68583186061.62111,49603487062.7946,3161953013948364,3237862488797120.0,0.236971886487745,378085.2884458285,231471248.3415321,226994643.4317828,37451501469,54266.6063923355,219.44558765476,0.001099162381,94.967629740279,66414.41801973608,78569966.61305219,690139,99.96944626904776
953,2018-03-09,725.310906779661,335308,902100,4741781,206984,2774314,43637,71145152249.35799,49394124535.853134,3180659020348230,3155883958898890.0,0.1998724759594576,363222.29618867213,237066488.0577885,250699211.39267543,37019872373,56948.5682400647,215.428799537277,0.001121570401,96.903682617331,70285.29790946511,78772481.58146003,650058,106.07904044079956
954,2018-03-10,684.880582115722,318074,893819,4736703,205829,2764902,43617,67193388210.10851,49044818430.87816,3185315044261308,3166734686927870.0,0.1438249222443016,272226.7688907049,181661457.36740905,143550089.43030858,36080720185,61011.3686954346,216.111293829749,0.001117100163,96.517454112056,66102.93015659224,78497131.73471722,591377,70.07679546313227
955,2018-03-11,718.054689655172,288838,897704,4750393,206386,2775404,43687,70462831502.36938,49062296127.39368,3256189588766877,3148891350423750.0,0.1473132279108964,259629.0524349064,111368499.4745284,151343372.278167,34925920880,57359.1365398859,217.114640586278,0.001113836769,96.235496852551,69102.3498262698,78755310.89985827,608899,71.95209484510214
956,2018-03-12,696.739231151374,322689,904893,4772430,207370,2791736,43840,68385327770.07929,48901160093.1984,3187065701565264,3190981337594340.0,0.1429402337060912,357721.2497671809,109448631.19095723,157484228.92563507,37215981752,54898.2778666132,215.211219909577,0.001122597587,96.992431477791,67578.43213533857,78520680.29445602,677908,76.69726122903833
957,2018-03-13,689.902102571596,333398,898380,4769194,206643,2782265,43730,67728321273.18302,48727925694.11494,3146882955484316,3176688766423820.0,0.1105326653635082,270256.3847681482,229779568.45469984,588678627.9297986,35427520879,50676.4062563922,215.620512383055,0.001115071865,96.342209140308,66466.69265229075,78576527.0918029,699093,69.39581509006045
958,2018-03-14,612.332631502046,359709,878100,4758837,206725,2765035,43708,60125752982.53067,48160019754.52548,3120938324958372,3135698017343130.0,0.0938558964261076,258152.48395394243,230918707.49906108,199864812.24111935,35522377390,52923.8427259914,212.0814556974,0.001136859,98.224617639306,60146.13859735873,77824921.47439258,671198,81.9123484486602
959,2018-03-15,611.166275862069,339262,882379,4775088,207374,2776261,43716,60023753325.160095,47824428811.79212,3202601644701182,3160924654163130.0,0.1092276368220689,240540.73482206915,250043041.6854358,222871683.810492,35375081129,54046.4563618835,215.208153472271,0.001123448776,97.065974250928,59323.4499958631,77797695.4608179,654531,78.34923964970349
960,2018-03-16,604.484301870251,313390,886077,4789310,207792,2785823,43673,59379916608.49187,47636925533.86216,3318710506583070,3273411760864620.0,0.1110074971954528,254128.423771472,191915414.36365855,163374483.9601833,34947475758,53388.8328434548,224.276900325795,0.001081346171,93.428309165223,56475.94624065785,77756719.78567249,654584,60.63698552423808
961,2018-03-17,550.865004091175,279550,883667,4792515,207968,2786191,43674,54124011996.86782,47041651167.68175,3331514689743840,3261562277877280.0,0.0880684407990684,172018.09712212064,136572539.21268544,132009549.46366955,31446273155,53010.9813251113,221.156797342978,0.001084687107,93.71696601327,51625.39686631246,77221288.4273693,593203,55.18327132231807
962,2018-03-18,538.26132817066,318550,896911,4817088,209235,2806561,43637,52896610439.33218,47014962284.80675,3306891189248524,3265567602885640.0,0.1105642594195352,195812.89323530177,369885680.1981732,269337650.51370513,36562793541,53447.0314620505,224.223571589337,0.00106833941,92.304525044153,49683.95624642753,77061027.8969862,684094,63.89161965385735
963,2018-03-19,550.138212741087,356019,891497,4810755,208941,2793973,43625,54074961984.42542,46826209873.688034,3252109612513301,3287243674946580.0,0.0834202078889947,207431.7533067554,337105462.1813132,287604075.20136285,35803513444,50865.138841099,226.806189978023,0.00105566964,91.209856936825,50178.02767959531,77240683.02078548,703891,66.83934716304057
964,2018-03-20,555.636667153711,329322,901437,4832292,210541,2811426,43766,54626764547.20707,46716440331.36456,3275884009167813,3281437349558870.0,0.093150264701651,211096.8364215284,166506208.60932383,219564844.6169844,34824357942,52621.3834004996,226.306024107508,0.001063284455,91.867776914321,51045.10538349397,77296453.88552883,661791,58.25070591310817
965,2018-03-21,557.397838983051,352609,894501,4826362,209896,2799216,43729,54811222955.15942,46477007461.92618,3201431286495348,3261279286429790.0,0.0874389990012712,246774.72754227297,220952215.7017436,193332297.68746293,36537281565,52355.2765621776,224.062832998146,0.001071076854,92.541040174638,51582.17581058709,77381176.52313052,697872,64.21247630589663
966,2018-03-22,539.114045295149,345780,893932,4825191,210445,2791354,43816,53024347273.09744,46294323347.91186,3283589739443866,3225445238424130.0,0.079478349013592,229867.4397866149,176259794.2536372,168873691.44564864,33772229495,54519.4381091059,224.568132771111,0.001077874502,93.128356990067,50206.80526860581,77089448.86553271,619453,55.52874666540034
967,2018-03-23,537.592859731151,401205,883100,4777647,210790,2746158,43970,52885609158.54678,46202793174.35889,3207164825752720,3284345312353470.0,0.0903156004348333,241968.4663220865,253071711.95059928,232760058.2475464,34522534591,50985.6470743742,226.848728210266,0.001055309614,91.178750678388,49017.04532390812,77075051.23254694,677103,55.10672484453105
968,2018-03-24,525.082402980713,354616,884296,4734493,211321,2705354,44064,51665672185.54105,46108576753.7474,3297512223377341,3218749003895190.0,0.0641713706330788,199991.63099227383,119699555.02995172,150783224.95797628,32878735555,53618.0278879914,225.694736363978,0.001072078827,92.627610617423,48637.12836535829,76916124.36245199,613203,52.527326032930596
969,2018-03-25,522.222801870251,266883,883403,4741277,211549,2708695,44115,51394917526.39765,46024283955.597404,3297255188199430,3264568415250100.0,0.069014354381163,174404.3094548243,99847070.59892265,116001952.73104627,31986599110,60768.0482814435,227.641048510001,0.001050632082,90.774611887973,47404.57215882168,76887767.69133802,526372,52.743190183538445
970,2018-03-26,489.817600526008,318207,884076,4750501,211674,2713469,44013,48215745480.84748,45721178787.93121,3364039175650855,3333441475494620.0,0.0823050310515861,212869.39548373973,205760741.95282575,190884667.30970237,31967676643,51016.4561062215,231.687864597185,0.001042426616,90.065659662902,44115.74530587476,75821529.39372905,626615,59.099845847256816
971,2018-03-27,450.549594389246,292427,884201,4752499,211787,2711766,43940,44359486903.12765,44914702822.75501,3301721263741598,3274585882463600.0,0.0667876696738842,162528.50831987357,253238115.48208103,206244032.76781583,30405926801,52060.0402376488,224.51833459859,0.001063420542,91.879534818332,41396.28714507216,75369794.43174043,584055,64.99999985181422
972,2018-03-28,445.458083576856,272121,886168,4756626,212200,2712300,43971,43867261672.81757,44650531375.41804,3276116639836011,3258302893706160.0,0.0712167201956826,163693.97547394596,190141480.79621327,175740743.6498014,29579699185,51011.9704910513,224.39052914546,0.001068779111,92.342515219529,41134.71986235824,75324735.62836413,579858,56.227857259940656
973,2018-03-29,385.35647019287,293419,887535,4764161,212400,2715280,43964,37956512542.558556,44078623625.98508,3204889352142151,3183491506504220.0,0.0576288283901266,149679.62212901225,253583012.04948857,195864073.45399344,30620962828,52462.530951406,216.246062011809,0.001112762776,96.142703873582,37049.21299952193,74305252.43352911,583673,71.12498300875885
974,2018-03-30,392.467127703098,316912,890145,4753782,212758,2701971,43904,38664934990.18559,43868444703.44578,3239377086382442,3211951294637460.0,0.0423401386708656,138655.87554427807,208686765.4850019,186652625.4456775,33818268664,53373.4449003813,220.794456635782,0.00109278504,94.416627498202,37055.4226016326,74416474.78950466,633616,59.76293187098925
975,2018-03-31,394.512378141438,273912,891720,4763186,212887,2708083,43890,38874500291.6188,43721180229.598366,3259762788992802,3189075618873530.0,0.0414237997048509,110922.410208639,122961065.71009028,118267533.5447035,33629067707,57544.999806638,223.365272782247,0.00107478447,92.861378190605,36634.963147466886,74448177.57206336,584396,39.572960153550454
976,2018-04-01,378.066090298071,273312,890166,4764996,212524,2707019,43814,37261553155.70388,43562502501.677635,3143965030442332,3239618233047340.0,0.0399502437617971,94889.49300256441,103063891.87774277,105955247.69587974,32807335944,60181.3768254452,225.564639847431,0.001049628627,90.68791338751,34286.02485170581,74242504.67698678,545141,38.07100827609342
977,2018-04-02,383.397693746347,306197,892341,4774060,212768,2712176,43797,37794873285.813416,43347890519.7201,3176107286763068,3197878927586840.0,0.0406884637482459,118292.19614455885,103012118.02706392,103400653.1968447,34275719677,57268.8944570221,225.561468179927,0.001065950431,92.098117214427,35310.205738391945,74296934.96587104,598505,35.200930795702725
978,2018-04-03,415.214929865576,327729,894446,4783088,213391,2716421,43910,40939843368.86613,43272401935.848465,3129883721285946,3130326474926420.0,0.0440650997570768,137921.2507016602,104045224.90294288,141398746.52412468,36653734553,56741.5473817179,217.333960674245,0.001103533054,95.345255834745,39588.77371443905,74960658.29074208,645977,45.02560491626936
979,2018-04-04,378.529877264757,330922,895390,4789341,213798,2718754,44002,37330412030.37448,42965684624.95729,3117427415187917,3176981802787800.0,0.0397456371127994,107219.04753722032,129630740.99839108,123459634.63527396,38069879303,60578.2870675211,220.902421072034,0.001078432985,93.176609902309,35270.13071026731,74182503.1089334,628441,37.97604754108625
980,2018-04-05,382.700794272355,372734,897064,4801620,214367,2720369,44134,37749629021.84815,42786779217.66885,3230403337578565,3151225900264980.0,0.0423936804855201,186895.41429478748,96239279.83515257,110127714.22446737,38424159251,55217.3596126293,220.861570817952,0.001105087487,95.479558842479,36540.10300579061,74189679.54784085,695871,37.51557572709493
981,2018-04-06,369.936752776154,350661,894070,4803860,213863,2720016,43994,36498142130.069534,42574074743.62037,3274954427362403,3256199538233080.0,0.0313585766972773,130349.07436362632,104181868.63262673,94905376.26618294,39917500895,61602.8878856016,228.030456596794,0.001054996084,91.151661654346,33720.34972255927,74088069.29986688,647981,36.92027769572588
982,2018-04-07,384.50724956166,293326,895485,4812927,213895,2722635,44001,37943461940.5724,42594725489.335144,3201821798379108,3235885305959200.0,0.032230551180007,93321.84118162643,75002065.3092231,71830399.39347672,35245960993,65773.9561139466,226.624759202395,0.001046747094,90.438948930385,34774.43150646993,74351839.0967661,535865,37.79722382414144
983,2018-04-08,399.415550847458,309376,894941,4824834,213717,2722873,44010,39422755561.08809,42659356133.95546,3156539094568613,3191373130382240.0,0.0335509062711864,112808.33404573804,80263720.7543802,79754878.19425066,36738692841,61669.7292931565,223.795899816208,0.001067468133,92.229246702563,36837.79537595044,74603989.52034885,595733,21.3857612485606
984,2018-04-09,396.165397136178,319374,896746,4829914,213684,2719650,44005,39110002723.294655,42547040348.1495,3078857828439364,3088964260313370.0,0.0341098406934249,121796.45197856896,123410184.63011134,115421937.92185491,36435661074,59750.2801316499,214.36636614086,0.001112468592,96.117286313175,38078.34290391062,74527100.21886052,609799,39.71363589080191
985,2018-04-10,413.452699298656,339055,898054,4835158,213961,2720038,44050,40825118603.39807,42488358617.86252,3167025329039835,3135858403362690.0,0.036554593503092,121067.30574345696,111845804.8795105,116248719.6935035,34526522998,60425.7054715885,220.416875711553,0.001093534405,94.481372588128,39063.57853000349,74979248.47405635,571388,30.22501355549195
986,2018-04-11,429.797426651081,371762,896980,4836813,213914,2718047,44013,42447727254.96742,42462565489.51294,3116298733893292,3146614700508010.0,0.0451287297983635,140123.41117335315,133597929.88098158,124300445.94630426,36194193270,59422.2203670321,217.107126913921,0.00109633181,94.723068420752,40711.73105173362,75262116.68009505,609102,26.928840550158437
987,2018-04-12,493.565206604325,353014,896503,4835162,214103,2713195,44112,48755541073.593,42781978822.80249,3001179296416889,3131513601624280.0,0.0518243466934541,187000.3023073637,220630856.4862021,209886563.3601528,38968902921,56264.171723895,213.846905861667,0.001113724848,96.225826868317,47493.72011893277,76119257.68683481,692606,54.29217272647575
988,2018-04-13,496.317744301578,374208,896650,4845050,214374,2718297,44115,49037683873.61262,42829740092.124725,3116258491924054,3085986253151070.0,0.053751459866733,219507.6993263788,214551804.03403983,230199769.8128529,39967746011,54724.5489947203,211.535779416857,0.001153131515,99.630562866306,49448.41622530176,76175220.30955584,730344,49.70254934049521
989,2018-04-14,503.221350964348,301862,893442,4848063,213106,2717391,44133,49730039822.41496,42856290871.92209,3087274892997811,3132314997500430.0,0.046055824482959,159532.3900527212,101277983.1732366,100901440.12608996,37073745170,60658.4965182563,214.516293818445,0.001117038764,96.51214917709,48566.97409336807,77012574.66026098,611188,50.406808524335794
990,2018-04-15,531.263950029223,302284,895613,4858994,213403,2722975,44126,52512140617.57891,43004951611.744774,3108435357335165,3137466930260480.0,0.0524936596384374,155819.73276111388,109881447.18028952,132181068.2523239,37358712649,60257.4459849835,215.74558650987,0.001109959647,95.900513494767,50948.485609060954,77400530.31931192,619985,53.13806680260053
991,2018-04-16,510.983758328463,334786,897335,4866736,213890,2727981,44222,50518088448.91877,42965087209.92857,3216678915319108,3113712319018340.0,0.056231718669014,170653.64174647455,136871284.43934536,145603560.09464684,41394095952,62302.7864937192,213.810192584462,0.001132414189,97.840585951803,49994.950326711536,77136400.62966403,664402,51.8114611108253
992,2018-04-17,502.126641437756,339274,898350,4886401,214205,2732627,44251,49652671564.88729,42948464847.507,3163942556669303,3132795635299820.0,0.0431838954169298,180684.83169843187,137200419.78211603,147973078.4927881,40497158291,54517.9111187995,211.565607912432,0.001134944986,98.059246823437,49238.16026936845,76980257.44111232,742823,50.21309017203843
993,2018-04-18,524.994593804793,339669,897824,4893011,214904,2735296,44237,51924595435.09343,43057384697.27514,3080163121307491,3078158578176580.0,0.0660516698249562,221327.9935717625,163363028.51105177,178105109.50055128,41776811574,59401.716743946,206.452947804127,0.001158965173,100.134590916415,52570.118883972566,77284277.41136359,703293,53.191760410538194
994,2018-04-19,566.582526300409,360686,898628,4903764,214850,2739637,44241,56049555138.98076,43320152442.947365,3182783381983872,3098360907475680.0,0.0614305772490692,252170.5703820864,180539857.0605569,197450764.2063321,42250861659,51884.9658966153,208.362798234848,0.001172263606,101.28357558768,57385.50412920605,77776275.38578579,814318,62.99785754148271
995,2018-04-20,616.317340736412,369410,899451,4909815,214520,2740177,44232,60982148654.408195,43649960221.33556,3050446923213519,3070111673239980.0,0.0890973000462186,274268.9542969579,238758873.06643596,228514163.40139616,41954960890,50413.3052438057,203.107734087753,0.001185158436,102.397688832952,63109.4712790796,78209133.6073083,832220,66.58269149976248
996,2018-04-21,605.396331092928,411088,899286,4907774,214097,2732904,44170,59913992797.5392,43719796342.505455,3179889471353389,3168246021478380.0,0.0634927564123641,210563.08724837584,168827547.16914964,174413396.82033825,40462973981,54232.3509604559,215.752510545132,0.001120507758,96.811870276566,58609.55107167767,78166023.31500258,746104,60.5396331092928
997,2018-04-22,621.139101402688,414637,901418,4895134,214318,2713446,44246,61484703315.09276,43806861796.79324,3200206543101992,3146736293367520.0,0.0678283898731735,222154.7310912556,150970169.17155328,175040295.17148212,40867127972,54572.5998413584,215.08450844013,0.001119730094,96.744680146173,60091.903691484586,78277739.51961824,748858,63.6456193465264
998,2018-04-23,642.581729398013,428031,898760,4882406,214402,2703742,44197,63620404247.625725,44385913612.25689,3215903209010132,3181240721749000.0,0.0716028821068205,251033.2388854492,238318443.9628473,532502831.2434131,40491570369,50433.5326628221,212.671935730746,0.001135759343,98.129607209807,63056.292706025735,78497249.79262958,802870,67.00310870149862
999,2018-04-24,705.007020455874,417221,902720,4901002,215068,2716094,44315,69815337159.26744,44813475528.2465,3098820533649629,3132080677231530.0,0.1085646655863184,337352.6533237618,344707363.4308197,304535989.42545944,40533102157,49651.1969114003,207.343088240388,0.001163824063,100.554399057961,70891.55727358404,79083882.65176393,816357,88.16454014198605
1000,2018-04-25,614.546471654004,365985,902323,4910725,215010,2716740,44259,60869873799.180244,44664361204.01129,3117212789895090,3129306090801160.0,0.1118996942911193,279790.6232545095,311127959.3020872,286208901.9990741,40252769373,50378.052666161,210.848383934189,0.001155036938,99.795191472861,61328.78280768247,78228830.48050265,799014,81.86681461985673
1001,2018-04-26,661.796761835184,358539,904479,4920225,215162,2721061,44223,65563708805.73387,44941426841.687164,3334652769246624,3213181106185300.0,0.1214761046186571,306718.29210547963,273462495.1209385,277027115.2711405,39908994731,50271.2584141292,218.176897696322,0.001128147121,97.471911295512,64506.59526525646,78655443.45090687,793873,70.43757564800633
1002,2018-04-27,648.91000087668,346176,904380,4930406,215070,2727172,44168,64300245299.34026,44934763263.89195,3211704830340930,3152285278420480.0,0.1362240606641681,315876.59204986086,238288016.41371223,243514207.98592648,38235245532,50014.7754640742,208.473760440079,0.001157924308,100.044660230478,64919.980557866416,78606726.9707933,764479,73.17064154103964
1003,2018-04-28,682.535550555231,341856,906677,4952946,215430,2737703,44215,67646021864.54617,45111171462.12305,3045379341411888,3128856393102740.0,0.1432829885788073,354221.8641974944,206747694.1065967,334677031.2211157,37375800855,48206.8728371861,206.892880745087,0.001162872488,100.472182931546,68575.83669266892,78998944.8900422,775321,68.51081027928234
1004,2018-04-29,688.306110169492,318879,908291,4965240,215609,2745579,44265,68232210482.60166,45193107756.704254,3240533766128739,3190829701004710.0,0.1769655658429069,376296.58416010736,251334539.29225945,281229238.66412574,39480510989,52177.9671063674,215.420897576629,0.001143188888,98.771519881443,67985.04064512433,79052561.4227843,756651,79.2484503469907
1005,2018-04-30,667.063407656341,361168,909894,4972177,215886,2747427,44264,66140114956.5529,45194523991.55676,3215480163881127,3196315559599630.0,0.1746071822710855,377938.3362382068,241491483.81247437,288140651.15414107,39940635578,51328.8031454777,211.792450475728,0.001153864512,99.693893877798,66502.14857265352,78886259.35977505,778133,96.0571307025131
1006,2018-05-01,671.531682349503,328660,910966,4983272,215790,2754820,44304,66596881902.61068,45253497533.46719,3034117203463628,3113972523544060.0,0.1396382980277556,298710.1145720821,244889403.84708607,230408768.10238728,40468255310,56691.0119929004,202.635327099342,0.001193420442,103.111526223717,69242.65667463733,78941689.65177348,713839,84.42846449361923
1007,2018-05-02,686.611843366452,363346,910929,4986794,215967,2751569,44370,68106732699.19037,45460333593.45206,3195505578085158,3111333123485250.0,0.1422879455245165,327068.47056404897,299328575.31212133,312548582.1865368,41311595750,52444.3848845151,205.755317549118,0.001200544025,103.727003718031,71220.18922971637,79052618.72416505,787722,89.57512703920528
1008,2018-05-03,778.377544126242,394992,912601,4997655,215576,2755223,44209,77225247395.72131,46049473412.19612,3258630648157250,3164594457401160.0,0.1640134890779287,443480.3008577573,469723277.7601599,431136214.6424504,41145258751,49006.6041489496,208.134324332907,0.001178116686,101.789281639058,79230.49106058429,79765015.39207545,839586,127.52758057568543
1009,2018-05-04,783.391213617767,644295,914395,4737127,215369,2485675,44154,77738801109.75262,46316055353.47637,3212984695145782,3202794445667840.0,0.1316097238877848,427506.26633665344,480659389.37251145,381489984.6338634,40593432009,40572.0910890871,208.795678470357,0.001171748193,101.239043895704,79309.77746295805,79910825.43642654,1000526,206.91712516981687
1010,2018-05-05,811.356392168323,396427,915732,4692818,215248,2437379,44131,80530696454.28941,46596345272.447296,3315502134615281,3242195815031260.0,0.1480563144428755,347796.23749987886,345900156.8727001,287239178.6643825,41171830582,52165.0386652831,215.415825287982,0.001136042558,98.154077009722,79637.93779922013,80142171.62467599,789261,130.4991261174607
1011,2018-05-06,784.875179719462,389642,915332,4697665,215226,2436127,44167,77918506987.96948,46591141041.42128,3323831670926928,3271982202762190.0,0.1153766514187609,300901.0737166544,258122918.90282083,290111283.0777786,41080342129,59427.0890502016,218.233145645512,0.001114151957,96.262729094964,75554.22679869595,79968292.17135319,691273,78.4875179719462
1012,2018-05-07,747.835312098188,419460,919408,4707833,215912,2440333,44336,74256868775.1311,46525063925.28843,3421072220315600,3327780246020590.0,0.1085840420789702,331835.6424408413,493577722.3548153,451053203.2780608,40805556837,51661.5626216192,224.723006242291,0.001090052889,94.180569617731,70431.55567366103,79658275.86825314,789863,80.69283078121998
1013,2018-05-08,751.6712314436,410500,920866,4714662,215923,2442060,44308,74653075460.41837,46606346099.08725,3264534260387325,3343568565309520.0,0.1333585031977977,373062.1581744171,349733202.8962436,361989105.5517028,40356122249,49208.9021665703,221.913643187806,0.001088620924,94.056847873825,70699.82666702122,79724134.52255894,820098,75.56748003966752
1014,2018-05-09,748.334789596727,390605,924340,4734211,216497,2449888,44391,74337075823.85341,46628251463.75909,3290380585881933,3268429357612430.0,0.1885803669783752,390991.0612952753,291106882.4507332,349045908.8369611,41113518428,49467.1914496822,216.827992655708,0.001123728275,97.090122971013,72655.91674543338,79670641.6700018,831127,74.9345283161806
1015,2018-05-10,725.943168907072,390235,929153,4754090,217364,2459064,44470,72127622001.44534,46585471968.24295,3265068919211127,3279763711930120.0,0.2796412032949659,535271.746283752,286764089.2705071,318944474.470516,42124564177,49278.4670781339,215.819907944445,0.001136935418,98.231220085072,71310.28319416534,79486047.66216496,854827,81.14923409156688
1016,2018-05-11,679.532485680888,392464,930401,4764445,216194,2464895,44484,67530432009.269485,46257553654.60383,3323065187944369,3285211912981730.0,0.2493068783466041,490453.361379206,290026090.39032143,320752184.2551602,42190262218,51071.6781136401,218.64907863561,0.001132038537,97.808129564394,66463.80140269097,79138461.62640798,826099,81.6778473116539
